transaction_id,date,product_id,customer_id,quantity,unit_price,region,sales_rep,payment_method,total_amount,first_name,last_name,email,phone,city,state,signup_date,customer_segment,total_purchases,lifetime_value,product_name,category,subcategory,cost_price,retail_price,stock_quantity,supplier,weight_kg,is_active,profit_margin
TXN000900,2024-01-29,PRD008,CUST0169,5,422.03,Central,Robert Garcia,Credit Card,2110.15,Patricia,Martin,thomas.johnson@email.com,(392) 652-4463,Houston,NY,2023-01-21,Premium,16,3996.99,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000070,2024-01-29,PRD005,CUST0037,1,302.73,West,Michael Brown,Cash,302.73,Christopher,Garcia,christopher.lopez@email.com,(391) 481-5585,Philadelphia,AZ,2022-10-30,Standard,37,6005.02,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000234,2024-01-30,PRD050,CUST0129,3,273.12,East,Sarah Wilson,Debit Card,819.36,Linda,Martinez,nancy.thompson@email.com,(431) 475-2009,San Jose,AZ,2022-10-14,Standard,30,5502.39,,,,,,,,,,
TXN000136,2024-01-30,PRD005,CUST0072,7,463.37,South,Lisa Martinez,Cash,3243.59,Jessica,Brown,michael.williams@email.com,(351) 800-3320,San Antonio,CA,2023-01-03,Basic,16,3146.02,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000237,2024-01-30,PRD044,CUST0121,9,54.83,West,John Smith,Debit Card,493.47,Mary,Jackson,christopher.williams@email.com,(283) 684-2892,San Jose,FL,2023-06-01,Standard,49,4078.58,Accessories B,Clothing,Accessories,277.78,461.78,67.0,Supplier B,2.57,True,39.85
TXN000242,2024-01-30,PRD043,CUST0036,3,478.27,West,Lisa Martinez,Credit Card,1434.81,Lisa,Moore,william.williams@email.com,(376) 562-4517,Phoenix,PA,2023-04-11,Standard,41,1570.22,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000220,2024-01-31,PRD043,CUST0009,3,181.56,Central,Michael Brown,Debit Card,544.6800000000001,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000703,2024-01-31,PRD019,CUST0151,2,301.29,North,John Smith,Credit Card,602.58,Thomas,Martinez,patricia.jackson@email.com,(629) 315-7790,San Diego,CA,2022-01-21,Basic,3,6666.78,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000735,2024-01-31,PRD023,CUST0092,8,173.17,East,Robert Garcia,Cash,1385.36,Michael,Moore,patricia.davis@email.com,(657) 211-5345,San Jose,PA,2022-08-07,Basic,4,8820.86,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000167,2024-01-31,PRD028,CUST0036,3,124.15,East,David Lee,Credit Card,372.4500000000001,Lisa,Moore,william.williams@email.com,(376) 562-4517,Phoenix,PA,2023-04-11,Standard,41,1570.22,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000492,2024-02-01,PRD027,CUST0052,1,98.68,East,Jennifer Davis,Cash,98.68,Joseph,Gonzalez,james.smith@email.com,(997) 487-1959,Chicago,IL,2022-02-13,Basic,46,1883.57,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000193,2024-02-01,PRD048,CUST0079,7,30.63,North,John Smith,Cash,214.41,Barbara,Wilson,christopher.williams@email.com,(854) 698-6198,Phoenix,GA,2022-05-12,Standard,18,8856.34,,,,,,,,,,
TXN000235,2024-02-01,PRD040,CUST0199,9,300.54,North,Sarah Wilson,PayPal,2704.86,Patricia,Jones,lisa.williams@email.com,(838) 606-2676,New York,FL,2022-05-03,Standard,32,3097.47,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000486,2024-02-02,PRD040,CUST0020,2,74.47,West,David Lee,Debit Card,148.94,William,Smith,susan.miller@email.com,(250) 893-5896,New York,OH,2023-03-02,Basic,17,3878.0,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000160,2024-02-02,PRD008,CUST0086,2,164.49,North,Michael Brown,Debit Card,328.98,Nancy,Thomas,thomas.martin@email.com,(386) 816-6213,Dallas,NY,2022-05-14,Basic,17,3783.61,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN001000,2024-02-02,PRD011,CUST0024,3,286.86,South,Robert Garcia,Cash,860.58,Robert,Jackson,charles.jones@email.com,(343) 324-1195,Houston,GA,2023-04-30,Standard,21,2000.96,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000101,2024-02-02,PRD009,CUST0013,3,173.78,East,David Lee,Credit Card,521.34,Charles,Lee,david.jackson@email.com,(662) 515-8591,New York,NY,2022-03-17,Premium,21,1873.04,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000683,2024-02-03,PRD020,CUST0053,9,392.46,East,John Smith,Credit Card,3532.14,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000076,2024-02-03,PRD015,CUST0108,8,197.74,West,Mary Johnson,Cash,1581.92,Susan,Moore,daniel.taylor@email.com,(921) 231-8066,Houston,GA,2023-02-12,Basic,26,8136.89,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000169,2024-02-04,PRD015,CUST0157,5,436.35,Central,John Smith,Credit Card,2181.75,Joseph,Anderson,barbara.gonzalez@email.com,(238) 376-5512,Los Angeles,PA,2022-08-04,Standard,21,7339.38,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000247,2024-02-04,PRD018,CUST0170,1,52.62,South,Jennifer Davis,Cash,52.62,Elizabeth,Jones,richard.williams@email.com,(616) 958-8937,Los Angeles,PA,2022-10-14,Basic,28,4787.01,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000361,2024-02-05,PRD026,CUST0010,8,435.63,East,Michael Brown,Credit Card,3485.04,Lisa,Anderson,lisa.rodriguez@email.com,(660) 677-6145,New York,PA,2023-10-28,Premium,30,9540.96,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000886,2024-02-05,PRD025,CUST0136,8,169.09,North,Mary Johnson,Credit Card,1352.72,Mary,Brown,thomas.rodriguez@email.com,(687) 506-2293,New York,FL,2023-12-28,Basic,42,7179.74,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000277,2024-02-05,PRD050,CUST0054,3,87.72,South,Lisa Martinez,Cash,263.16,Susan,Brown,patricia.wilson@email.com,(985) 798-4813,San Jose,OH,2022-07-31,Premium,18,8848.47,,,,,,,,,,
TXN000390,2024-02-05,PRD034,CUST0085,8,152.91,West,Michael Brown,PayPal,1223.28,Jennifer,Garcia,elizabeth.miller@email.com,(989) 781-1530,Philadelphia,NC,2022-03-23,Basic,42,3345.6,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000832,2024-02-05,PRD040,CUST0071,3,40.06,East,Mary Johnson,Credit Card,120.18,Christopher,Martinez,nancy.anderson@email.com,(531) 260-1359,San Antonio,PA,2023-05-19,Premium,6,1320.15,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000246,2024-02-05,PRD012,CUST0084,4,279.92,North,Mary Johnson,Debit Card,1119.68,Sarah,Wilson,james.thompson@email.com,(918) 786-7415,Philadelphia,CA,2023-11-08,Standard,39,9173.24,Camera B,Electronics,Camera,47.05,382.73,23.0,Supplier A,4.27,True,87.71
TXN000543,2024-02-05,PRD033,CUST0197,8,30.37,Central,Jennifer Davis,Debit Card,242.96,David,Jones,susan.white@email.com,(670) 458-4575,Phoenix,OH,2022-04-03,Standard,6,7288.24,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000141,2024-02-05,PRD005,CUST0033,1,351.74,North,Lisa Martinez,Credit Card,351.74,Barbara,Williams,michael.white@email.com,(251) 372-8096,Dallas,NY,2022-03-01,Standard,5,3205.66,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000577,2024-02-05,PRD050,CUST0140,6,347.87,East,Michael Brown,Cash,2087.2200000000003,Christopher,Moore,james.hernandez@email.com,(323) 975-8357,New York,PA,2022-12-15,Standard,30,8989.76,,,,,,,,,,
TXN000045,2024-02-05,PRD007,CUST0124,8,218.35,West,Sarah Wilson,Debit Card,1746.8,Sarah,Martinez,mary.davis@email.com,(293) 857-9914,New York,NC,2023-07-23,Basic,47,7514.74,Headphones A,Electronics,Headphones,223.77,456.52,352.0,Supplier D,1.72,True,50.98
TXN000061,2024-02-06,PRD041,CUST0144,7,144.29,Central,Lisa Martinez,Cash,1010.03,Patricia,Anderson,charles.lee@email.com,(406) 842-3422,Houston,NY,2023-06-20,Standard,38,4522.59,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000734,2024-02-06,PRD005,CUST0167,2,168.92,West,Mary Johnson,Debit Card,337.84,James,Wilson,nancy.johnson@email.com,(475) 946-7828,Philadelphia,NC,2022-05-01,Basic,40,8175.88,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000724,2024-02-06,PRD025,CUST0053,6,183.95,South,Jennifer Davis,Credit Card,1103.6999999999998,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000166,2024-02-06,PRD014,CUST0132,1,311.77,South,Sarah Wilson,Credit Card,311.77,Barbara,Jackson,daniel.jones@email.com,(754) 623-4727,Los Angeles,OH,2022-11-14,Standard,11,7511.23,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000172,2024-02-06,PRD030,CUST0101,4,269.18,North,Sarah Wilson,Debit Card,1076.72,Christopher,Johnson,jessica.williams@email.com,(366) 662-2207,Philadelphia,OH,2023-08-14,Standard,1,9619.35,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000686,2024-02-07,PRD016,CUST0021,1,217.63,East,Jennifer Davis,Credit Card,217.63,Elizabeth,Martin,jessica.rodriguez@email.com,(466) 378-1509,Chicago,PA,2023-06-23,Premium,16,7774.82,Lighting B,Home & Garden,Lighting,54.09,352.64,30.0,Supplier B,0.61,False,84.66
TXN000435,2024-02-07,PRD020,CUST0067,4,231.64,Central,David Lee,Credit Card,926.56,David,Jones,jennifer.anderson@email.com,(257) 438-4584,San Diego,AZ,2022-02-04,Standard,28,988.62,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000271,2024-02-07,PRD022,CUST0077,4,357.1,West,David Lee,Credit Card,1428.4,William,Taylor,david.jones@email.com,(509) 530-3235,Chicago,AZ,2022-12-17,Basic,49,7441.5,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000267,2024-02-07,PRD014,CUST0050,1,400.74,East,Michael Brown,Credit Card,400.74,Richard,Gonzalez,linda.taylor@email.com,(384) 226-6224,Chicago,PA,2022-03-19,Standard,29,4743.5,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000925,2024-02-07,PRD033,CUST0177,9,181.35,East,Robert Garcia,Cash,1632.15,Elizabeth,Rodriguez,elizabeth.martin@email.com,(455) 233-8478,San Antonio,NY,2023-07-17,Standard,7,1899.99,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000568,2024-02-08,PRD050,CUST0187,7,420.68,West,Lisa Martinez,Credit Card,2944.76,Lisa,Taylor,james.hernandez@email.com,(250) 366-4511,Phoenix,GA,2023-07-12,Basic,14,5641.47,,,,,,,,,,
TXN000979,2024-02-08,PRD011,CUST0002,1,422.58,West,Mary Johnson,PayPal,422.58,Karen,Davis,nancy.gonzalez@email.com,(276) 806-2020,San Antonio,TX,2022-03-10,Standard,14,1642.16,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000316,2024-02-08,PRD039,CUST0028,1,437.05,West,Lisa Martinez,Credit Card,437.05,William,White,patricia.lee@email.com,(796) 800-5240,Houston,AZ,2022-02-24,Standard,6,8885.94,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000875,2024-02-08,PRD026,CUST0164,8,488.18,Central,David Lee,Debit Card,3905.44,Thomas,White,william.williams@email.com,(703) 912-2609,San Antonio,GA,2023-03-10,Standard,21,8984.23,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000207,2024-02-08,PRD049,CUST0014,7,310.57,Central,Jennifer Davis,Debit Card,2173.99,Thomas,Garcia,james.williams@email.com,(471) 322-2481,New York,GA,2023-02-03,Standard,22,3982.96,,,,,,,,,,
TXN000712,2024-02-08,PRD043,CUST0004,1,495.72,Central,Mary Johnson,Credit Card,495.72,Richard,Garcia,charles.lee@email.com,(442) 498-5276,San Diego,AZ,2022-04-18,Standard,27,965.72,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000473,2024-02-09,PRD022,CUST0171,5,224.92,West,Jennifer Davis,Debit Card,1124.6,Susan,Miller,joseph.martinez@email.com,(977) 728-7126,San Jose,FL,2022-01-28,Standard,1,8560.02,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000138,2024-02-10,PRD021,CUST0175,8,288.29,North,Mary Johnson,Debit Card,2306.32,Robert,Lopez,barbara.miller@email.com,(782) 229-3846,San Jose,CA,2022-12-30,Basic,17,7790.3,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000041,2024-02-10,PRD029,CUST0016,5,435.55,Central,David Lee,Credit Card,2177.75,Nancy,Lee,christopher.thompson@email.com,(921) 913-1660,Houston,CA,2023-04-09,Standard,37,1497.87,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000049,2024-02-10,PRD042,CUST0156,2,320.4,South,Michael Brown,Debit Card,640.8,Linda,Williams,mary.thomas@email.com,(870) 697-8750,Dallas,PA,2022-12-05,Basic,1,6042.49,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000911,2024-02-10,PRD023,CUST0020,5,83.58,North,Mary Johnson,Credit Card,417.9,William,Smith,susan.miller@email.com,(250) 893-5896,New York,OH,2023-03-02,Basic,17,3878.0,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000537,2024-02-11,PRD044,CUST0018,6,29.28,North,Jennifer Davis,Cash,175.68,Jennifer,Wilson,john.moore@email.com,(293) 928-5066,San Diego,NY,2022-01-03,Standard,49,1175.96,Accessories B,Clothing,Accessories,277.78,461.78,67.0,Supplier B,2.57,True,39.85
TXN000880,2024-02-11,PRD008,CUST0128,3,278.5,Central,Lisa Martinez,Cash,835.5,Patricia,Moore,mary.martinez@email.com,(650) 676-5315,San Jose,FL,2022-04-12,Standard,35,7518.76,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000253,2024-02-11,PRD001,CUST0118,3,49.71,East,Mary Johnson,PayPal,149.13,Daniel,Thomas,david.gonzalez@email.com,(501) 877-8869,Philadelphia,CA,2023-12-28,Standard,38,8465.89,Laptop A,Electronics,Laptop,268.17,331.98,10.0,Supplier A,3.48,False,19.22
TXN000244,2024-02-11,PRD018,CUST0054,4,406.66,East,Lisa Martinez,Wire Transfer,1626.64,Susan,Brown,patricia.wilson@email.com,(985) 798-4813,San Jose,OH,2022-07-31,Premium,18,8848.47,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000479,2024-02-11,PRD003,CUST0153,9,145.65,Central,Robert Garcia,Debit Card,1310.85,Charles,Anderson,linda.taylor@email.com,(308) 776-2654,Houston,OH,2023-02-16,Premium,44,5551.54,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000748,2024-02-11,PRD023,CUST0095,7,272.56,West,Michael Brown,Credit Card,1907.92,Daniel,Martinez,thomas.smith@email.com,(937) 201-1788,San Antonio,CA,2022-12-07,Standard,18,4703.86,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000708,2024-02-11,PRD016,CUST0123,7,208.12,West,David Lee,Credit Card,1456.84,Daniel,Davis,susan.davis@email.com,(700) 876-5341,Philadelphia,CA,2022-05-21,Basic,24,4558.47,Lighting B,Home & Garden,Lighting,54.09,352.64,30.0,Supplier B,0.61,False,84.66
TXN000520,2024-02-12,PRD042,CUST0079,5,356.32,Central,Lisa Martinez,Credit Card,1781.6,Barbara,Wilson,christopher.williams@email.com,(854) 698-6198,Phoenix,GA,2022-05-12,Standard,18,8856.34,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000139,2024-02-13,PRD039,CUST0157,9,458.59,North,David Lee,Debit Card,4127.31,Joseph,Anderson,barbara.gonzalez@email.com,(238) 376-5512,Los Angeles,PA,2022-08-04,Standard,21,7339.38,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000619,2024-02-13,PRD031,CUST0036,1,196.1,North,Jennifer Davis,Credit Card,196.1,Lisa,Moore,william.williams@email.com,(376) 562-4517,Phoenix,PA,2023-04-11,Standard,41,1570.22,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000421,2024-02-13,PRD044,CUST0064,5,25.48,West,Lisa Martinez,PayPal,127.4,David,Jackson,john.taylor@email.com,(776) 392-9064,New York,FL,2023-04-12,Standard,43,897.75,Accessories B,Clothing,Accessories,277.78,461.78,67.0,Supplier B,2.57,True,39.85
TXN000691,2024-02-13,PRD005,CUST0186,3,297.44,South,Sarah Wilson,PayPal,892.3199999999999,Joseph,Rodriguez,christopher.white@email.com,(491) 228-7333,Los Angeles,IL,2022-08-03,Standard,14,3288.47,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000598,2024-02-14,PRD031,CUST0053,1,383.52,North,Robert Garcia,Credit Card,383.52,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000008,2024-02-14,PRD009,CUST0155,8,126.71,West,Lisa Martinez,PayPal,1013.68,Charles,Lopez,james.davis@email.com,(620) 470-7275,Houston,FL,2023-09-18,Standard,35,7308.35,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000782,2024-02-15,PRD019,CUST0126,5,262.68,West,Jennifer Davis,Credit Card,1313.4,Christopher,Rodriguez,patricia.anderson@email.com,(590) 578-4056,New York,IL,2023-10-03,Standard,19,6383.97,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000767,2024-02-16,PRD013,CUST0059,9,72.58,Central,David Lee,Cash,653.22,David,Garcia,patricia.hernandez@email.com,(563) 377-3885,Philadelphia,TX,2023-06-30,Standard,24,3229.4,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000962,2024-02-16,PRD023,CUST0076,8,221.72,West,Michael Brown,Debit Card,1773.76,Richard,Jones,barbara.wilson@email.com,(800) 303-6514,Philadelphia,NY,2023-01-27,Basic,24,2137.36,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000984,2024-02-16,PRD034,CUST0070,1,277.06,South,David Lee,Credit Card,277.06,Daniel,Davis,susan.martin@email.com,(333) 548-3907,San Diego,FL,2023-10-02,Standard,36,4890.22,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000890,2024-02-16,PRD050,CUST0178,7,203.29,South,Lisa Martinez,Cash,1423.03,David,Martin,linda.anderson@email.com,(251) 569-4262,San Jose,AZ,2022-11-14,Basic,44,4360.43,,,,,,,,,,
TXN000095,2024-02-16,PRD038,CUST0130,5,25.28,North,Michael Brown,Debit Card,126.4,Nancy,Garcia,lisa.garcia@email.com,(354) 970-2584,Dallas,GA,2022-03-24,Standard,29,2120.24,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000754,2024-02-16,PRD044,CUST0190,5,399.77,Central,Mary Johnson,Credit Card,1998.85,David,Jones,patricia.miller@email.com,(867) 619-9409,New York,TX,2022-01-03,Premium,32,4410.42,Accessories B,Clothing,Accessories,277.78,461.78,67.0,Supplier B,2.57,True,39.85
TXN000303,2024-02-17,PRD028,CUST0114,1,319.98,Central,Sarah Wilson,Debit Card,319.98,Charles,Thomas,william.williams@email.com,(504) 443-2571,Phoenix,NC,2023-07-04,Premium,6,9415.82,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000012,2024-02-17,PRD032,CUST0008,8,429.29,West,Sarah Wilson,Cash,3434.32,Richard,Moore,christopher.williams@email.com,(339) 998-2785,Houston,FL,2023-09-13,Standard,14,2812.48,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
TXN000425,2024-02-17,PRD040,CUST0061,9,357.44,West,Lisa Martinez,Debit Card,3216.96,Daniel,White,robert.gonzalez@email.com,(955) 914-6878,Philadelphia,AZ,2023-09-24,Basic,4,6137.15,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000812,2024-02-17,PRD019,CUST0130,3,256.26,Central,Sarah Wilson,Cash,768.78,Nancy,Garcia,lisa.garcia@email.com,(354) 970-2584,Dallas,GA,2022-03-24,Standard,29,2120.24,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000212,2024-02-17,PRD039,CUST0162,1,328.33,East,Mary Johnson,Debit Card,328.33,Charles,White,david.davis@email.com,(581) 220-6535,San Antonio,PA,2023-11-16,Basic,1,6519.8,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000628,2024-02-17,PRD049,CUST0198,6,271.47,North,David Lee,PayPal,1628.8200000000002,Christopher,Davis,barbara.anderson@email.com,(677) 509-9530,San Antonio,NY,2023-11-13,Basic,22,1300.9,,,,,,,,,,
TXN000031,2024-02-17,PRD042,CUST0165,3,299.24,West,Jennifer Davis,PayPal,897.72,Robert,Martin,charles.lopez@email.com,(433) 337-5923,Dallas,OH,2022-09-22,Standard,16,1281.87,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000184,2024-02-18,PRD044,CUST0077,9,214.71,Central,John Smith,PayPal,1932.39,William,Taylor,david.jones@email.com,(509) 530-3235,Chicago,AZ,2022-12-17,Basic,49,7441.5,Accessories B,Clothing,Accessories,277.78,461.78,67.0,Supplier B,2.57,True,39.85
TXN000185,2024-02-19,PRD031,CUST0122,6,216.46,South,Mary Johnson,Debit Card,1298.76,Barbara,Smith,elizabeth.white@email.com,(515) 607-8715,San Antonio,CA,2023-07-13,Basic,49,6770.19,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000955,2024-02-19,PRD021,CUST0175,1,407.77,East,John Smith,Wire Transfer,407.77,Robert,Lopez,barbara.miller@email.com,(782) 229-3846,San Jose,CA,2022-12-30,Basic,17,7790.3,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000033,2024-02-19,PRD032,CUST0124,5,315.83,North,Mary Johnson,Debit Card,1579.15,Sarah,Martinez,mary.davis@email.com,(293) 857-9914,New York,NC,2023-07-23,Basic,47,7514.74,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
